panel,candidate_id,round_id,prediction,observed,uncertainty_std,absolute_error,nominal_coverage,empirical_coverage,interval_width,coverage_lower,coverage_upper,binary_outcome,source_concept,round_number,phase,provenance,series,formulation_id,value,lower,upper,count_pass,count_fail
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_3db5f7aa7cdd,38.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_430e18c49d10,65.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_4aeffae55153,48.5,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_4f4525f1566d,36.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_75d69addc009,34.5,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_84c11063c325,44.5,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_8f6028d7e59a,41.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_a7291b600bea,52.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_afa1348627bc,38.5,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_d93bf1a562c8,29.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,median_iqr,,39.75,37.5,49.375,,
prospective_performance,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,mae,,16.536584398699592,,,,
prospective_performance,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,bias,,14.765135305195331,,,,
prospective_performance,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,interval_95_coverage,,0.9166666666666666,,,,
feasibility_mechanics,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,intact_pass_proportion,,0.5833333333333334,0.3195073356553728,0.8067425380947535,7.0,5.0
feasibility_mechanics,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_0e9e2b605ce7,50.515,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_1d06992cb257,35.825,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_1e09bd3298a1,0.69,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_4da335e6bc9d,10.1075,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_6005e837cd4b,28.365000000000002,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_6886b09726ac,30.2175,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_6fb2fa9dc5d5,58.35,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_8d9d8b0a7098,50.6025,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_98a8e114024b,1.3325,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_ced63818bdd1,32.885,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_e5b28bf5a066,40.4675,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,individual_formulation,v2_eb8bb8b8618f,52.8825,,,,
observed_viability,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,median_iqr,,34.355000000000004,23.800625000000004,50.536875,,
prospective_performance,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,mae,,29.94799092866463,,,,
prospective_performance,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,bias,,27.715012849880043,,,,
prospective_performance,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,interval_95_coverage,,0.5833333333333334,,,,
feasibility_mechanics,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,intact_pass_proportion,,0.75,0.46768966087934005,0.9110599603710386,9.0,3.0
feasibility_mechanics,,ROUND_004,,,,,,,,,,,campaign_timeline,4.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_011eef292ff1,31.849999999999998,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_117f554a123f,11.9125,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_1be28fc1c3ad,53.3425,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_40e9f706b46d,19.355,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_5526047f869b,25.5225,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_711df1b41503,48.3325,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_79ec2bf8acae,31.495,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_88865d95334d,1.365,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_c52464fe22c3,6.93,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_d9aaefea702e,9.2925,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_f1b5aed4af5a,22.145,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,individual_formulation,v2_f3bcb989040c,59.182500000000005,,,,
observed_viability,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,median_iqr,,23.833750000000002,11.2575,35.970625,,
prospective_performance,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,mae,,30.473503793586342,,,,
prospective_performance,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,bias,,30.473503793586342,,,,
prospective_performance,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,interval_95_coverage,,0.75,,,,
feasibility_mechanics,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,intact_pass_proportion,,0.75,0.46768966087934005,0.9110599603710386,9.0,3.0
feasibility_mechanics,,ROUND_005,,,,,,,,,,,campaign_timeline,5.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_0edd7362eda9,8.025,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_13f1ff7a70b9,53.7125,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_445849cbfa02,10.96,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_4673547a29eb,6.8175,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_88865d95334d,15.755,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_9d3ceb7016d5,10.6,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_b0c3376ad599,24.755000000000003,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_b7e07e99afa8,40.6125,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_d9aaefea702e,28.4675,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_e579d58c9088,8.125,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_ea8a9ce5fcb2,48.9925,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,individual_formulation,v2_fb629591d74c,40.18,,,,
observed_viability,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,median_iqr,,20.255000000000003,9.98125,40.288125,,
prospective_performance,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,mae,,30.674374499006134,,,,
prospective_performance,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,bias,,25.122825914499092,,,,
prospective_performance,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,interval_95_coverage,,0.6666666666666666,,,,
feasibility_mechanics,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,intact_pass_proportion,,0.8333333333333334,0.5519636426153274,0.9530358523851776,10.0,2.0
feasibility_mechanics,,ROUND_006,,,,,,,,,,,campaign_timeline,6.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_2df18f043f0c,5.9925,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_655dce03a47b,57.5075,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_6f20e63adb1d,48.9975,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_6fb2fa9dc5d5,49.37,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_724742f4ebc1,12.6675,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_7371aa062562,50.095,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_a1a1ae0b19bb,13.497499999999999,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_acaa3c7de271,21.485,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_adfd2284b7fb,8.127500000000001,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_c0858ec7c2c6,24.2275,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_d880ac9c9187,21.47,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,individual_formulation,v2_e579d58c9088,13.4225,,,,
observed_viability,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,median_iqr,,21.4775,13.23375,49.090625,,
prospective_performance,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,mae,,22.18776496960027,,,,
prospective_performance,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,bias,,20.43958094525095,,,,
prospective_performance,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,interval_95_coverage,,0.6666666666666666,,,,
feasibility_mechanics,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,intact_pass_proportion,,1.0,0.7574992425007574,1.0,12.0,0.0
feasibility_mechanics,,ROUND_007,,,,,,,,,,,campaign_timeline,7.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_00d4dc35ee8a,4.4799999999999995,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_0c1889c524b0,24.25,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_16ebd2e14898,41.41,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_2c468d77758b,18.295,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_445849cbfa02,23.572499999999998,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_4b9990641d38,12.9175,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_6f20e63adb1d,26.3825,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_949b1b9d7a24,9.4125,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_b2a7d8453992,31.5375,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_c29d85c403ed,2.9275,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_cfd8fbca69e1,33.555,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,individual_formulation,v2_d2de523913b8,16.355,,,,
observed_viability,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,median_iqr,,20.93375,12.04125,27.67125,,
prospective_performance,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,mae,,34.91601052214724,,,,
prospective_performance,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,bias,,32.825136890212086,,,,
prospective_performance,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,interval_95_coverage,,0.4166666666666667,,,,
feasibility_mechanics,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,intact_pass_proportion,,1.0,0.7574992425007574,1.0,12.0,0.0
feasibility_mechanics,,ROUND_008,,,,,,,,,,,campaign_timeline,8.0,screening_only,formal_frozen,mechanical_measurement_count,,0.0,,,,
prospective_performance,,ROUND_009,,,,,,,,,,,campaign_timeline,9.0,mechanics_bootstrap,current_proposal,mae,,,,,,
prospective_performance,,ROUND_009,,,,,,,,,,,campaign_timeline,9.0,mechanics_bootstrap,current_proposal,bias,,,,,,
prospective_performance,,ROUND_009,,,,,,,,,,,campaign_timeline,9.0,mechanics_bootstrap,current_proposal,interval_95_coverage,,,,,,
feasibility_mechanics,,ROUND_009,,,,,,,,,,,campaign_timeline,9.0,mechanics_bootstrap,current_proposal,intact_pass_proportion,,,,,0.0,0.0
feasibility_mechanics,,ROUND_009,,,,,,,,,,,campaign_timeline,9.0,mechanics_bootstrap,current_proposal,mechanical_measurement_count,,0.0,,,,
