endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error,panel
viability_percent,legacy_wetlab_EXP1201,legacy_wetlab,31.9,54.683680616486136,25.375202844795577,22.783680616486137,519.0961024340461,all_cv
viability_percent,legacy_wetlab_EXP2105,legacy_wetlab,8.66,49.64559485551855,25.35359338403333,40.98559485551856,1679.8189856607091,all_cv
viability_percent,legacy_wetlab_EXP3103,legacy_wetlab,32.75,46.68561945052972,17.408901747053836,13.93561945052972,194.20148946998228,all_cv
viability_percent,legacy_wetlab_EXP3108,legacy_wetlab,35.08,54.087533277532145,7.363748354978302,19.007533277532147,361.286321296492,all_cv
viability_percent,legacy_wetlab_EXP4105,legacy_wetlab,78.31,73.20608847293836,2.445665642555405,5.103911527061641,26.04991287607269,all_cv
viability_percent,legacy_wetlab_EXP5104,legacy_wetlab,92.63,73.03514977648932,1.868193241375967,19.594850223510676,383.9581552818164,all_cv
viability_percent,legacy_wetlab_EXP5109,legacy_wetlab,94.32,67.59355091667,1.4883790810883144,26.726449083329996,714.3030806038308,all_cv
viability_percent,legacy_wetlab_EXP5202,legacy_wetlab,29.46,34.21873703691947,14.34218015621606,4.75873703691947,22.6455781865491,all_cv
viability_percent,legacy_wetlab_EXP5207,legacy_wetlab,48.34,53.87199907002476,25.634779754392284,5.53199907002476,30.603013710754812,all_cv
viability_percent,legacy_wetlab_EXP6101,legacy_wetlab,74.16,65.3941925689839,2.7854881770791313,8.7658074310161,76.83937991765707,all_cv
viability_percent,legacy_wetlab_EXP6106,legacy_wetlab,71.41,54.93869197113037,3.8682218944299382,16.47130802886963,271.3039881819051,all_cv
viability_percent,legacy_wetlab_EXP7105,legacy_wetlab,73.57,66.96466623573609,1.514724668924749,6.605333764263904,43.63043413732475,all_cv
viability_percent,legacy_wetlab_EXP7110,legacy_wetlab,50.31,43.57698013457979,13.262636706602212,6.733019865420211,45.33355650814319,all_cv
viability_percent,legacy_wetlab_EXP8103,legacy_wetlab,69.97,68.54544229783359,2.7176261094615266,1.4245577021664104,2.029364646801643,all_cv
viability_percent,legacy_wetlab_EXP8108,legacy_wetlab,39.82,60.08957469444932,3.3774828417375784,20.26957469444932,410.8556582938602,all_cv
viability_percent,legacy_wetlab_EXP9105,legacy_wetlab,75.16,77.41309919035159,4.489061144866534,2.253099190351591,5.076455961562996,all_cv
viability_percent,v2_237544a25f30,ROUND_001,69.21,65.08992702208704,16.428493304564054,4.120072977912955,16.975001343328522,all_cv
viability_percent,v2_19eed4dca0d3,ROUND_001,35.84,53.99745760774736,25.636347931045545,18.15745760774736,329.6932667771425,all_cv
viability_percent,v2_655729013931,ROUND_002,64.9,64.09315662758362,4.728052668450394,0.806843372416381,0.650996227612239,all_cv
viability_percent,v2_8a721b7d8f1c,ROUND_002,63.9975,55.6804339862638,10.793972239613648,8.317066013736202,69.17358707684579,all_cv
viability_percent,v2_384020959c42,ROUND_002,21.375,50.26738117936795,23.711183060995552,28.892381179367952,834.7696902138954,all_cv
viability_percent,v2_430e18c49d10,ROUND_003,65.0,47.83307452215095,10.1224787168544,17.16692547784905,294.70333036202277,all_cv
viability_percent,v2_4aeffae55153,ROUND_003,48.5,54.411966166382,23.95307777378308,5.911966166382001,34.9513439524455,all_cv
viability_percent,v2_0a63a12b60f3,ROUND_003,38.0,37.91578299055081,14.121785005592631,0.0842170094491905,0.007092504680565,all_cv
